"stfips","codetype","code","codetitle"
"00","10","52111","Monetary Authorities - Central Bank"
"00","10","521110","Monetary Authorities - Central Bank"
"00","10","522","Credit Intermediation & Related Activity"
"00","10","5221","Depository Credit Intermediation"
"00","10","52211","Commercial Banking"
"00","10","522110","Commercial Banking"
"00","10","52212","Savings Institutions"
"00","10","522120","Savings Institutions"
"00","10","52213","Credit Unions"
"00","10","522130","Credit Unions"
"00","10","52219","Other Depository Credit Intermediation"
"00","10","522190","Other Depository Credit Intermediation"
"00","10","5222","Nondepository Credit Intermediation"
"00","10","52221","Credit Card Issuing"
"00","10","522210","Credit Card Issuing"
"00","10","52222","Sales Financing"
"00","10","522220","Sales Financing"
"00","10","52229","Other Nondeposit Credit Intermediation"
"00","10","522291","Consumer Lending"
"00","10","522292","Real Estate Credit"
"00","10","522293","International Trade Financing"
"00","10","522294","Secondary Market Financing"
"00","10","522298","All Other Nondeposit Credit Intermediatn"
"00","10","5223","Activities Rel to Credit Intermediation"
"00","10","52231","Mortgage and Nonmortgage Loan Brokers"
"00","10","522310","Mortgage and Nonmortgage Loan Brokers"
"00","10","52232","Financial Transaction Process/Clearing"
"00","10","522320","Financial Transaction Process/Clearing"
"00","10","52239","Other Credit Intermediation Activities"
"00","10","522390","Other Credit Intermediation Activities"
"00","10","523","Financial Investment & Related Activity"
"00","10","5231","Security & Commodity Investment Activity"
"00","10","52311","Investment Banking & Securities Dealing"
"00","10","523110","Investment Banking & Securities Dealing"
"00","10","52312","Securities Brokerage"
"00","10","523120","Securities Brokerage"
"00","10","52313","Commodity Contracts Dealing"
"00","10","523130","Commodity Contracts Dealing"
"00","10","52314","Commodity Contracts Brokerage"
"00","10","523140","Commodity Contracts Brokerage"
"00","10","5232","Securities and Commodity Exchanges"
"00","10","52321","Securities and Commodity Exchanges"
"00","10","523210","Securities and Commodities Exchanges"
"00","10","5239","Other Financial Investment Activities"
"00","10","52391","Miscellaneous Intermediation"
"00","10","523910","Miscellaneous Intermediation"
"00","10","52392","Portfolio Management"
"00","10","523920","Portfolio Management"
"00","10","52393","Investment Advice"
"00","10","523930","Investment Advice"
"00","10","52399","All Other Financial Investment Activity"
"00","10","523991","Trust, Fiduciary, and Custody Activities"
"00","10","523999","Misc Financial Investment Activities"
"00","10","524","Insurance Carriers & Related Activities"
"00","10","5241","Insurance Carriers"
"00","10","52411","Direct Life & Health Insurance Carriers"
"00","10","524113","Direct Life Insurance Carriers"
"00","10","524114","Direct Health/Medical Insurance Carriers"
"00","10","52412","Direct Insurers, except Life and Health"
"00","10","524126","Direct Property and Casualty Insurers"
"00","10","524127","Direct Title Insurance Carriers"
"00","10","524128","Other Direct Insurance Carriers"
"00","10","52413","Reinsurance Carriers"
"00","10","524130","Reinsurance Carriers"
"00","10","5242","Insurance Agencies, Brokerages & Support"
"00","10","52421","Insurance Agencies and Brokerages"
"00","10","524210","Insurance Agencies and Brokerages"
"00","10","52429","Other Insurance Related Activities"
"00","10","524291","Claims Adjusting"
"00","10","524292","Third Party Admin of Insurance Funds"
"00","10","524298","All Other Insurance Related Activities"
"00","10","525","Funds, Trusts & Other Financial Vehicles"
"00","10","5251","Insurance and Employee Benefit Funds"
"00","10","52511","Pension Funds"
"00","10","525110","Pension Funds"
"00","10","52512","Health and Welfare Funds"
"00","10","525120","Health and Welfare Funds"
"00","10","52519","Other Insurance Funds"
"00","10","525190","Other Insurance Funds"
"00","10","5259","Other Investment Pools and Funds"
"00","10","52591","Open-End Investment Funds"
"00","10","525910","Open-End Investment Funds"
"00","10","52592","Trusts, Estates, and Agency Accounts"
"00","10","525920","Trusts, Estates, and Agency Accounts"
"00","10","52593","Real Estate Investment Trusts"
"00","10","525930","Real Estate Investment Trusts"
"00","10","52599","Other Financial Vehicles"
"00","10","525990","Other Financial Vehicles"
"00","10","53","Real Estate and Rental and Leasing"
"00","10","531","Real Estate"
"00","10","5311","Lessors of Real Estate"
"00","10","53111","Lessors of Residential Buildings"
"00","10","531110","Lessors of Residential Buildings"
"00","10","53112","Lessors of Nonresidential Buildings"
"00","10","531120","Lessors of Nonresidential Buildings"
"00","10","53113","Miniwarehouses and Self-Storage Units"
"00","10","531130","Miniwarehouses and Self-Storage Unit"
"00","10","53119","Lessors of Other Real Estate Property"
"00","10","531190","Lessors of Other Real Estate Property"
"00","10","5312","Offices of Real Estate Agents & Brokers"
"00","10","53121","Offices of Real Estate Agents & Brokers"
"00","10","531210","Offices of Real Estate Agents & Brokers"
"00","10","5313","Activities Related to Real Estate"
"00","10","53131","Real Estate Property Managers"
"00","10","531311","Residential Property Managers"
"00","10","531312","Nonresidential Property Managers"
"00","10","53132","Offices of Real Estate Appraisers"
"00","10","531320","Offices of Real Estate Appraisers"
"00","10","53139","Other Activities Related to Real Estate"
"00","10","531390","Other Activities Related to Real Estate"
"00","10","532","Rental and Leasing Services"
"00","10","5321","Automotive Equipment Rental and Leasing"
"00","10","53211","Passenger Car Rental and Leasing"
"00","10","532111","Passenger Car Rental"
"00","10","532112","Passenger Car Leasing"
"00","10","53212","Truck, Trailer and RV Rental and Leasing"
"00","10","532120","Truck, Trailer and RV Rental and Leasing"
"00","10","5322","Consumer Goods Rental"
"00","10","53221","Consumer Electronics & Appliances Rental"
"00","10","532210","Consumer Electronics & Appliances Rental"
"00","10","53222","Formal Wear and Costume Rental"
"00","10","532220","Formal Wear and Costume Rental"
"00","10","53223","Video Tape and Disc Rental"
"00","10","532230","Video Tape and Disc Rental"
"00","10","53228","Other Consumer Goods Rental"
"00","10","532281","Formal Wear and Costume Rental"
"00","10","532282","Video Tape and Disc Rental"
"00","10","532283","Home Health Equipment Rental "
"00","10","532284","Recreational Goods Rental "
"00","10","532289","All Other Consumer Goods Rental "
"00","10","53229","Other Consumer Goods Rental"
"00","10","532291","Home Health Equipment Rental"
"00","10","532292","Recreational Goods Rental"
"00","10","532299","All Other Consumer Goods Rental"
"00","10","5323","General Rental Centers"
"00","10","53231","General Rental Centers"
"00","10","532310","General Rental Centers"
"00","10","5324","Machinery & Equipment Rental & Leasing"
"00","10","53241","Heavy Machinery Rental and Leasing"
"00","10","532411","Transportation Equipment Rental/Leasing"
"00","10","532412","Other Heavy Machinery Rental and Leasing"
"00","10","53242","Office Equipment Rental and Leasing"
"00","10","532420","Office Equipment Rental and Leasing"
"00","10","53249","Other Machinery Rental and Leasing"
"00","10","532490","Other Machinery Rental and Leasing"
"00","10","533","Lessors, Nonfinancial Intangible Assets"
"00","10","5331","Lessors, Nonfinancial Intangible Assets"
"00","10","53311","Lessors, Nonfinancial Intangible Assets"
"00","10","533110","Lessors, Nonfinancial Intangible Assets"
"00","10","54","Professional and Technical Services"
"00","10","541","Professional and Technical Services"
"00","10","5411","Legal Services"
"00","10","54111","Offices of Lawyers"
"00","10","541110","Offices of Lawyers"
"00","10","54112","Offices of Notaries"
"00","10","541120","Offices of Notaries"
"00","10","54119","Other Legal Services"
"00","10","541191","Title Abstract and Settlement Offices"
"00","10","541199","All Other Legal Services"
"00","10","5412","Accounting and Bookkeeping Services"
"00","10","54121","Accounting and Bookkeeping Services"
"00","10","541211","Offices of Certified Public Accountants"
"00","10","541213","Tax Preparation Services"
"00","10","541214","Payroll Services"
"00","10","541219","Other Accounting Services"
"00","10","5413","Architectural and Engineering Services"
"00","10","54131","Architectural Services"
"00","10","541310","Architechtural Services"
"00","10","54132","Landscape Architectural Services"
"00","10","541320","Landscape Architechtural Services"
"00","10","54133","Engineering Services"
"00","10","541330","Engineering Services"
"00","10","54134","Drafting Services"
"00","10","541340","Drafting Services"
"00","10","54135","Building Inspection Services"
"00","10","541350","Building Inspection Services"
"00","10","54136","Geophysical Surveying & Mapping Services"
"00","10","541360","Geophysical Surveying & Mapping Services"
"00","10","54137","Other Surveying and Mapping Services"
"00","10","541370","Other Surveying and Mapping Services"
"00","10","54138","Testing Laboratories"
"00","10","541380","Testing Laboratories"
"00","10","5414","Specialized Design Services"
"00","10","54141","Interior Design Services"
"00","10","541410","Interior Design Services"
"00","10","54142","Industrial Design Services"
"00","10","541420","Industrial Design Services"
"00","10","54143","Graphic Design Services"
"00","10","541430","Graphic Design Services"
"00","10","54149","Other Specialized Design Services"
"00","10","541490","Other Specialized Design Services"
"00","10","5415","Computer Systems Design and Rel Services"
"00","10","54151","Computer Systems Design and Rel Services"
"00","10","541511","Custom Computer Programming Services"
"00","10","541512","Computer Systems Design Services"
"00","10","541513","Computer Facilities Management Services"
"00","10","541519","Other Computer Related Services"
"00","10","5416","Management & Technical Consulting Svc"
"00","10","54161","Management Consulting Services"
"00","10","541611","Administrative Management Consulting Svc"
"00","10","541612","Human Resource Consulting Services"
"00","10","541613","Marketing Consulting Services"
"00","10","541614","Process & Logistics Consulting Services"
"00","10","541618","Other Management Consulting Services"
"00","10","54162","Environmental Consulting Services"
"00","10","541620","Environmental Consulting Services"
"00","10","54169","Other Technical Consulting Services"
"00","10","541690","Other Technical Consulting Services"
"00","10","5417","Scientific Research and Development Svc"
"00","10","54171","Physical/Engineering/Biological Research"
"00","10","541710","Physical/Engineering/Biological Research"
"00","10","541711","Research and Development in Biotechnolog"
"00","10","541712","Research and Development in the Physical"
"00","10","541713","Research and Development in Nanotechnology"
"00","10","541714","Research and Development in Biotechnology (except Nanobiotechnology)"
"00","10","541715","Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology) "
"00","10","54172","Social Science/Humanities Research"
"00","10","541720","Social Science/Humanities Research"
"00","10","5418","Advertising and Related Services"
"00","10","54181","Advertising Agencies"
"00","10","541810","Advertising Agencies"
"00","10","54182","Public Relations Agencies"
"00","10","541820","Public Relations Agencies"
"00","10","54183","Media Buying Agencies"
"00","10","541830","Media Buying Agencies"
"00","10","54184","Media Representatives"
"00","10","541840","Media Representatives"
"00","10","54185","Display Advertising"
"00","10","541850","Display Advertising"
"00","10","54186","Direct Mail Advertising"
"00","10","541860","Direct Mail Advertising"
"00","10","54187","Advertising Material Distribution Svc"
"00","10","541870","Advertising Material Distribution Svc"
"00","10","54189","Other Services Related to Advertising"
"00","10","541890","Other Services Related to Advertising"
"00","10","5419","Other Professional & Technical Services"
"00","10","54191","Marketing Research & Public Opinion Poll"
"00","10","541910","Marketing Research & Public Opinion Poll"
"00","10","54192","Photographic Services"
"00","10","541921","Photography Studios, Portrait"
"00","10","541922","Commercial Photography"
"00","10","54193","Translation and Interpretation Services"
"00","10","541930","Translation and Interpretation Services"
"00","10","54194","Veterinary Services"
"00","10","541940","Veterinary Services"
"00","10","54199","All Other Professional & Technical Svc"
"00","10","541990","All Other Professional & Technical Svc"
"00","10","55","Management of Companies and Enterprises"
"00","10","551","Management of Companies and Enterprises"
"00","10","5511","Management of Companies and Enterprises"
"00","10","55111","Management of Companies and Enterprises"
"00","10","551111","Offices of Bank Holding Companies"
"00","10","551112","Offices of Other Holding Companies"
"00","10","551114","Managing Offices"
"00","10","56","Administrative and Waste Services"
"00","10","561","Administrative and Support Services"
"00","10","5611","Office Administrative Services"
"00","10","56111","Office Administrative Services"
"00","10","561110","Office Administrative Services"
"00","10","5612","Facilities Support Services"
"00","10","56121","Facilities Support Services"
"00","10","561210","Facilities Support Services"
"00","10","5613","Employment Services"
"00","10","56131","Employment Placement Agencies"
"00","10","561310","Employment Placement Agencies"
"00","10","561311","Employment Placement Agencies"
"00","10","561312","Executive Search Services"
"00","10","56132","Temporary Help Services"
"00","10","561320","Temporary Help Services"
"00","10","56133","Professional Employer Organizations"
"00","10","561330","Professional Employer Organizations"
"00","10","5614","Business Support Services"
"00","10","56141","Document Preparation Services"
"00","10","561410","Document Preparation Services"
"00","10","56142","Telephone Call Centers"
"00","10","561421","Telephone Answering Services"
"00","10","561422","Telemarketing Bureaus"
"00","10","56143","Business Service Centers"
"00","10","561431","Private Mail Centers"
"00","10","561439","Other Business Service Centers"
"00","10","56144","Collection Agencies"
"00","10","561440","Collection Agencies"
"00","10","56145","Credit Bureaus"
"00","10","561450","Credit Bureaus"
"00","10","56149","Other Business Support Services"
"00","10","561491","Repossession Services"
"00","10","561492","Court Reporting and Stenotype Services"
"00","10","561499","All Other Business Support Services"
"00","10","5615","Travel Arrangement & Reservation Service"
"00","10","56151","Travel Agencies"
"00","10","561510","Travel Agencies"
"00","10","56152","Tour Operators"
"00","10","561520","Tour Operators"
"00","10","56159","Other Travel Arrangement Services"
"00","10","561591","Convention and Visitors Bureaus"
"00","10","561599","All Other Travel Arrangement Services"
"00","10","5616","Investigation and Security Services"
"00","10","56161","Security and Armored Car Services"
"00","10","561611","Investigation Services"
"00","10","561612","Security Guards and Patrol Services"
"00","10","561613","Armored Car Services"
"00","10","56162","Security Systems Services"
"00","10","561621","Security Systems Services, ex. Locksmith"
"00","10","561622","Locksmiths"
"00","10","5617","Services to Buildings and Dwellings"
"00","10","56171","Exterminating and Pest Control Services"
"00","10","561710","Exterminating and Pest Control Services"
"00","10","56172","Janitorial Services"
"00","10","561720","Janatorial Services"
"00","10","56173","Landscaping Services"
"00","10","561730","Landscaping Services"
"00","10","56174","Carpet and Upholstery Cleaning Services"
"00","10","561740","Carpet and Upholstery Cleaning Services"
"00","10","56179","Other Services to Buildings & Dwellings"
"00","10","561790","Other Services to Buildings & Dwellings"
"00","10","5619","Other Support Services"
"00","10","56191","Packaging and Labeling Services"
"00","10","561910","Packaging and Labeling Services"
"00","10","56192","Convention and Trade Show Organizers"
"00","10","561920","Convention and Trade Show Organizers"
"00","10","56199","All Other Support Services"
"00","10","561990","All Other Support Services"
"00","10","562","Waste Management and Remediation Service"
"00","10","5621","Waste Collection"
"00","10","56211","Waste Collection"
"00","10","562111","Solid Waste Collection"
"00","10","562112","Hazardous Waste Collection"
"00","10","562119","Other Waste Collection"
"00","10","5622","Waste Treatment and Disposal"
"00","10","56221","Waste Treatment and Disposal"
"00","10","562211","Hazardous Waste Treatment and Disposal"
"00","10","562212","Solid Waste Landfill"
"00","10","562213","Solid Waste Combustors and Incinerators"
"00","10","562219","Other Nonhazardous Waste Disposal"
"00","10","5629","Remediation and Other Waste Services"
"00","10","56291","Remediation Services"
"00","10","562910","Remediation Services"
"00","10","56292","Materials Recovery Facilities"
"00","10","562920","Materials Recovery Facilities"
"00","10","56299","All Other Waste Management Services"
"00","10","562991","Septic Tank and Related Services"
"00","10","562998","Miscellaneous Waste Management Services"
"00","10","61","Educational Services"
"00","10","611","Educational Services"
"00","10","6111","Elementary and Secondary Schools"
"00","10","61111","Elementary and Secondary Schools"
"00","10","611110","Elementary and Secondary Schools"
"00","10","6112","Junior Colleges"
"00","10","61121","Junior Colleges"
"00","10","611210","Junior Colleges"
"00","10","6113","Colleges and Universities"
"00","10","61131","Colleges and Universities"
"00","10","611310","Colleges and Universities"
"00","10","6114","Business, Computer & Management Training"
"00","10","61141","Business and Secretarial Schools"
"00","10","611410","Business and Secretarial Schools"
"00","10","61142","Computer Training"
"00","10","611420","Computer Training"
"00","10","61143","Management Training"
"00","10","611430","Management Training"
"00","10","6115","Technical and Trade Schools"
"00","10","61151","Technical and Trade Schools"
"00","10","611511","Cosmetology and Barber Schools"
"00","10","611512","Flight Training"
"00","10","611513","Apprenticeship Training"
"00","10","611519","Other Technical and Trade Schools"
"00","10","6116","Other Schools and Instruction"
"00","10","61161","Fine Arts Schools"
"00","10","611610","Fine Arts Schools"
"00","10","61162","Sports and Recreation Instruction"
"00","10","611620","Sports and Recreation Instruction"
"00","10","61163","Language Schools"
"00","10","611630","Language Schools"
"00","10","61169","All Other Schools and Instruction"
"00","10","611691","Exam Preparation and Tutoring"
"00","10","611692","Automobile Driving Schools"
"00","10","611699","Miscellaneous Schools and Instruction"
"00","10","6117","Educational Support Services"
"00","10","61171","Educational Support Services"
"00","10","611710","Educational Support Services"
"00","10","616","Educ Employment (private,state,local)"
"00","10","616000","Education Services, All Ownership & Inst"
"00","10","62","Health Care and Social Assistance"
"00","10","621","Ambulatory Health Care Services"
"00","10","6211","Offices of Physicians"
"00","10","62111","Offices of Physicians"
"00","10","621111","Offices of Physicians, ex. Mental Health"
"00","10","621112","Offices of Mental Health Physicians"
"00","10","6212","Offices of Dentists"
"00","10","62121","Offices of Dentists"
"00","10","621210","Offices of Dentists"
"00","10","6213","Offices of Other Health Practitioners"
"00","10","62131","Offices of Chiropractors"
"00","10","621310","Offices of Chiropractors"
"00","10","62132","Offices of Optometrists"
"00","10","621320","Offices of Optometrists"
"00","10","62133","Offices of Mental Health Practitioners"
"00","10","621330","Offices of Mental Health Practitioners"
"00","10","62134","Offices of Specialty Therapists"
"00","10","621340","Offices of Specialty Therapists"
"00","10","62139","Offices of All Other Health Practitioner"
"00","10","621391","Offices of Podiatrists"
"00","10","621399","Offices of Misc Health Practitioners"
"00","10","6214","Outpatient Care Centers"
"00","10","62141","Family Planning Centers"
"00","10","621410","Family Planning Centers"
"00","10","62142","Outpatient Mental Health Centers"
"00","10","621420","Outpatient Mental Health Centers"
"00","10","62149","Other Outpatient Care Centers"
"00","10","621491","HMO Medical Centers"
"00","10","621492","Kidney Dialysis Centers"
"00","10","621493","Freestanding Emergency Medical Centers"
"00","10","621498","All Other Outpatient Care Centers"
"00","10","6215","Medical and Diagnostic Laboratories"
"00","10","62151","Medical and Diagnostic Laboratories"
"00","10","621511","Medical Laboratories"
"00","10","621512","Diagnostic Imaging Centers"
"00","10","6216","Home Health Care Services"
"00","10","62161","Home Health Care Services"
"00","10","621610","Home Health Care Services"
"00","10","6219","Other Ambulatory Health Care Services"
"00","10","62191","Ambulance Services"
"00","10","621910","Ambulance Services"
"00","10","62199","All Other Ambulatory Health Care Svc"
"00","10","621991","Blood and Organ Banks"
"00","10","621999","Miscellaneous Ambulatory Health Care Svc"
"00","10","622","Hospitals"
"00","10","6221","General Medical and Surgical Hospitals"
"00","10","62211","General Medical and Surgical Hospitals"
"00","10","622110","General Medical and Surgical Hospitals"
"00","10","6222","Psychiatric & Substance Abuse Hospitals"
"00","10","62221","Psychiatric & Substance Abuse Hospitals"
"00","10","622210","Psychiatric & Substance Abuse Hospitals"
"00","10","6223","Other Hospitals"
"00","10","62231","Other Hospitals"
"00","10","622310","Other Hospitals"
"00","10","623","Nursing and Residential Care Facilities"
"00","10","6231","Nursing Care Facilities"
"00","10","62311","Nursing Care Facilities"
"00","10","623110","Nursing Care Facilities"
"00","10","6232","Residential Mental Health Facilities"
"00","10","62321","Residential Mental Retardation Facility"
"00","10","623210","Residential Mental Retardation Facility"
"00","10","62322","Residental Mental & Substance Abuse Care"
"00","10","623220","Residental Mental & Substance Abuse Care"
"00","10","6233","Community Care Facility for the Elderly"
"00","10","62331","Community Care Facility for the Elderly"
"00","10","623311","Continuing Care Retirement Communities"
"00","10","623312","Homes for the Elderly"
"00","10","6239","Other Residential Care Facilities"
"00","10","62399","Other Residential Care Facilities"
"00","10","623990","Other Residential Care Facilities"
"00","10","624","Social Assistance"
"00","10","6241","Individual and Family Services"
"00","10","62411","Child and Youth Services"
"00","10","624110","Child and Youth Services"
"00","10","62412","Services for the Elderly and Disabled"
"00","10","624120","Services for the Elderly and Disabled"
"00","10","62419","Other Individual and Family Services"
"00","10","624190","Other Individual and Family Services"
"00","10","6242","Emergency and Other Relief Services"
"00","10","62421","Community Food Services"
"00","10","624210","Community Food Services"
"00","10","62422","Community Housing Services"
"00","10","624221","Temporary Shelters"
"00","10","624229","Other Community Housing Services"
"00","10","62423","Emergency and Other Relief Services"
"00","10","624230","Emergency and Other Relief Services"
"00","10","6243","Vocational Rehabilitation Services"
"00","10","62431","Vocational Rehabilitation Services"
"00","10","624310","Vocational Rehabilitation Services"
"00","10","6244","Child Day Care Services"
"00","10","62441","Child Day Care Services"
"00","10","624410","Child Day Care Services"
"00","10","626","Hosp Employment (private,state,local)"
"00","10","71","Arts, Entertainment, and Recreation"
"00","10","711","Performing Arts and Spectator Sports"
"00","10","7111","Performing Arts Companies"
"00","10","71111","Theater Companies and Dinner Theaters"
"00","10","711110","Theater Companies and Dinner Theaters"
"00","10","71112","Dance Companies"
"00","10","711120","Dance Companies"
"00","10","71113","Musical Groups and Artists"
"00","10","711130","Musical Groups and Artists"
"00","10","71119","Other Performing Arts Companies"
"00","10","711190","Other Performing Arts Companies"
"00","10","7112","Spectator Sports"
"00","10","71121","Spectator Sports"
"00","10","711211","Sports Teams and Clubs"
"00","10","711212","Racetracks"
"00","10","711219","Other Spectator Sports"
"00","10","7113","Performing Arts and Sports Promoters"
"00","10","71131","Promoters with Facilities"
"00","10","711310","Promoters with Facilities"
"00","10","71132","Promoters without Facilities"
"00","10","711320","Promoters without Facilities"
"00","10","7114","Agents and Managers for Public Figures"
"00","10","71141","Agents and Managers for Public Figures"
"00","10","711410","Agents and Managers for Public Figures"
"00","10","7115","Independent Artists/Writers/Performers"
"00","10","71151","Independent Artists/Writers/Performers"
"00","10","711510","Independent Artists/Writers/Performers"
"00","10","712","Museums, Parks and Historical Sites"
"00","10","7121","Museums, Parks and Historical Sites"
"00","10","71211","Museums"
"00","10","712110","Museums"
"00","10","71212","Historical Sites"
"00","10","712120","Historical Sites"
"00","10","71213","Zoos and Botanical Gardens"
"00","10","712130","Zoos and Botanical Gardens"
"00","10","71219","Nature Parks & Other Similar Institution"
"00","10","712190","Nature Parks & Other Similar Institution"
"00","10","713","Amusement, Gambling & Recreation Ind"
"00","10","7131","Amusement Parks and Arcades"
"00","10","71311","Amusement and Theme Parks"
"00","10","713110","Amusement and Theme Parks"
"00","10","71312","Amusement Arcades"
"00","10","713120","Amusement Arcades"
"00","10","7132","Gambling Industries"
"00","10","71321","Casinos (except Casino Hotels)"
"00","10","713210","Casinos (except Casino Hotels)"
"00","10","71329","Other Gambling Industries"
"00","10","713290","Other Gambling Industries"
"00","10","7139","Other Amusement & Recreation Industries"
"00","10","71391","Golf Courses and Country Clubs"
"00","10","713910","Golf Courses and Country Clubs"
"00","10","71392","Skiing Facilities"
"00","10","713920","Skiing Facilities"
"00","10","71393","Marinas"
"00","10","713930","Marinas"
"00","10","71394","Fitness and Recreational Sports Centers"
"00","10","713940","Fitness and Recreational Sports Centers"
"00","10","71395","Bowling Centers"
"00","10","713950","Bowling Centers"
"00","10","71399","All Other Amusement and Recreation Ind"
"00","10","713990","All Other Amusement and Recreation Ind"
"00","10","72","Accommodation and Food Services"
"00","10","721","Accommodation"
"00","10","7211","Traveler Accommodation"
"00","10","72111","Hotels (except Casino Hotels) and Motels"
"00","10","721110","Hotels (except Casino Hotels) and Motels"
"00","10","72112","Casino Hotels"
"00","10","721120","Casino Hotels"
"00","10","72119","Other Traveler Accommodation"
"00","10","721191","Bed-and-Breakfast Inns"
"00","10","721199","All Other Traveler Accommodation"
"00","10","7212","RV Parks and Recreational Camps"
"00","10","72121","RV Parks and Recreational Camps"
"00","10","721211","RV Parks and Campgrounds"
"00","10","721214","Recreational and Vacation Camps"
"00","10","7213","Rooming and Boarding Houses"
"00","10","72131","Rooming and Boarding Houses"
"00","10","721310","Rooming and Boarding Houses"
"00","10","722","Food Services and Drinking Places"
"00","10","7221","Full-Service Restaurants"
"00","10","72211","Full-Service Restaurants"
"00","10","722110","Full-Service Restaurants"
"00","10","7222","Limited-Service Eating Places"
"00","10","72221","Limited-Service Eating Places"
"00","10","722211","Limited-Service Restaurants"
"00","10","722212","Cafeterias"
"00","10","722213","Snack and Nonalcoholic Beverage Bars"
"00","10","7223","Special Food Services"
"00","10","72231","Food Service Contractors"
"00","10","722310","Food Service Contractors"
"00","10","72232","Caterers"
"00","10","722320","Caterers"
"00","10","72233","Mobile Food Services"
"00","10","722330","Mobile Food Services"
"00","10","7224","Drinking Places (Alcoholic Beverages)"
"00","10","72241","Drinking Places (Alcoholic Beverages)"
"00","10","722410","Drinking Places (Alcoholic Beverages)"
"00","10","7225","Restaurants"
"00","10","72251 ","Restaurants"
"00","10","722511","Full-Service Restaurants "
"00","10","722513","Limited-Service Restaurants "
"00","10","722514","Cafeterias, Grill Buffets, and Buffets "
"00","10","722515","Snack and Nonalcoholic Beverage Bars "
"00","10","81","Other Services, Ex. Public Admin"
"00","10","811","Repair and Maintenance"
"00","10","8111","Automotive Repair and Maintenance"
"00","10","81111","Automotive Mechanical Repair/Maintenance"
"00","10","811111","General Automotive Repair"
"00","10","811112","Automotive Exhaust System Repair"
"00","10","811113","Automotive Transmission Repair"
"00","10","811118","Other Automotive Mechanical Repair"
"00","10","81112","Automotive Body, Interior & Glass Repair"
"00","10","811121","Automotive Body and Interior Repair"
"00","10","811122","Automotive Glass Replacement Shops"
"00","10","81119","Other Automotive Repair and Maintenance"
"00","10","811191","Automotive Oil Change/Lubrication Shops"
"00","10","811192","Car Washes"
"00","10","811198","All Other Automotive Repair/Maintenance"
"00","10","8112","Electronic Equipment Repair/Maintenance"
"00","10","81121","Electronic Equipment Repair/Maintenance"
"00","10","811211","Consumer Electronics Repair/Maintenance"
"00","10","811212","Computer and Office Machine Repair"
"00","10","811213","Communication Equipment Repair"
"00","10","811219","Other Electronic Equipment Repair"
"00","10","8113","Commercial Machinery Repair/Maintenance"
"00","10","81131","Commercial Machinery Repair/Maintenance"
"00","10","811310","Commercial Machinery Repair/Maintenance"
"00","10","8114","Household Goods Repair and Maintenance"
"00","10","81141","Appliance and Outdoor Power Equip Repair"
"00","10","811411","Home and Garden Equipment Repair"
"00","10","811412","Appliance Repair and Maintenance"
"00","10","81142","Reupholstery and Furniture Repair"
"00","10","811420","Reupholstery and Furniture Repair"
"00","10","81143","Footwear and Leather Goods Repair"
"00","10","811430","Footwear and Leather Goods Repair"
"00","10","81149","Other Household Goods Repair/Maintenance"
"00","10","811490","Other Household Goods Repair/Maintenance"
"00","10","812","Personal and Laundry Services"
"00","10","8121","Personal Care Services"
"00","10","81211","Hair, Nail, and Skin Care Services"
"00","10","812111","Barber Shops"
"00","10","812112","Beauty Salons"
"00","10","812113","Nail Salons"
"00","10","81219","Other Personal Care Services"
"00","10","812191","Diet and Weight Reducing Centers"
"00","10","812199","Other Personal Care Services"
"00","10","8122","Death Care Services"
"00","10","81221","Funeral Homes and Funeral Services"
"00","10","812210","Funeral Homes and Funeral Services"
"00","10","81222","Cemeteries and Crematories"
"00","10","812220","Cemeteries and Crematories"
"00","10","8123","Drycleaning and Laundry Services"
"00","10","81231","Coin-Operated Laundries and Drycleaners"
"00","10","812310","Coin-Operated Laundries and Drycleaners"
"00","10","81232","Drycleaning and Laundry Services"
"00","10","812320","Drycleaning and Laundry Services"
"00","10","81233","Linen and Uniform Supply"
"00","10","812331","Linen Supply"
"00","10","812332","Industrial Launderers"
"00","10","8129","Other Personal Services"
"00","10","81291","Pet Care (except Veterinary) Services"
"00","10","812910","Pet Care (except Veterinary) Services"
"00","10","81292","Photofinishing"
"00","10","812921","Photofinishing Laboratories, ex. 1-Hour"
"00","10","812922","One-Hour Photofinishing"
"00","10","81293","Parking Lots and Garages"
"00","10","812930","Parking Lots and Garages"
"00","10","81299","All Other Personal Services"
"00","10","812990","All Other Personal Services"
"00","10","813","Membership Organizations & Associations"
"00","10","8131","Religious Organizations"
"00","10","81311","Religious Organizations"
"00","10","813110","Religious Organizations"
"00","10","8132","Grantmaking and Giving Services"
"00","10","81321","Grantmaking and Giving Services"
"00","10","813211","Grantmaking Foundations"
"00","10","813212","Voluntary Health Organizations"
"00","10","813219","Other Grantmaking and Giving Services"
"00","10","8133","Social Advocacy Organizations"
"00","10","81331","Social Advocacy Organizations"
"00","10","813311","Human Rights Organizations"
"00","10","813312","Environment & Conservation Organizations"
"00","10","813319","Other Social Advocacy Organizations"
"00","10","8134","Civic and Social Organizations"
"00","10","81341","Civic and Social Organizations"
"00","10","813410","Civic and Social Organizations"
"00","10","8139","Professional and Similar Organizations"
"00","10","81391","Business Associations"
"00","10","813910","Business Associations"
"00","10","81392","Professional Organizations"
"00","10","813920","Professional Organizations"
